repo,pr_id,reviewer,review_decision,review_time,review_comment,is_ai_reviewer
microsoft/vscode,323639,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T23:37:51Z,"## Pull request overview

This PR disables OpenAI Responses API reasoning summaries by always sending `reasoning.summary: ""off""` in Responses API request bodies, while removing the corresponding user-facing configuration surface. It also preserves and strengthens support for explicit prompt-cache breakpoint markers on models that advertise that capability.

**Changes:**
- Always set `reasoning.summary` to `""off""` when building Responses API requests and update affected tests.
- Remove the `github.copilot.chat.responsesApiReasoningSummary` setting (config key + schema + NLS text) and adjust tests that previously set it.
- Add/expand Responses API request-shaping logic and tests to ensure prompt-cache breakpoint markers are attached correctly to the generated Responses input items.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| extensions/copilot/src/platform/endpoint/node/responsesApi.ts | Forces `reasoning.summary: ""off""` and adds logic to attach `prompt_cache_breakpoint` markers to appropriate Responses input items when supported. |
| extensions/copilot/src/platform/endpoint/node/test/responsesApi.spec.ts | Updates reasoning summary expectations and adds coverage for prompt-cache breakpoint marker placement across message/tool cases. |
| extensions/copilot/src/platform/endpoint/common/chatModelCapabilities.ts | Introduces a capability helper to gate prompt-cache breakpoint behavior to supported models. |
| extensions/copilot/src/platform/configuration/common/configurationService.ts | Removes the experiment-based config key for Responses API reasoning summary. |
| extensions/copilot/src/extension/byok/node/test/openAIEndpoint.spec.ts | Removes test setup that configured the now-removed reasoning-summary setting. |
| extensions/copilot/package.nls.json | Removes the user-facing localized description string for the removed setting. |
| extensions/copilot/package.json | Removes the configuration schema entry for `github.copilot.chat.responsesApiReasoningSummary`. |
</details>

## Review details





- **Files reviewed:** 7/7 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,323639,dmitrivMS,APPROVED,2026-06-30T00:18:04Z,,False
microsoft/vscode,323638,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T23:38:25Z,"## Pull request overview

This PR fixes Agent Host (AH) chat subagent rendering issues by improving how subagent-owned content is grouped/filtered in the chat renderer and by propagating the parent subagent invocation id into tool invocations so tools correctly attach/group under the subagent.

**Changes:**
- Filter subagent-owned response parts out of the “working” progress calculation, and avoid rendering duplicate visual parts for grouped subagent children.
- Track/propagate subagent “active” state (`toolSpecificData.isActive`) so the subagent UI can remain active (shimmer/spinner) even after the parent tool completes while the child session is still running.
- Extend coverage with targeted tests for working-progress filtering, subagent shimmer behavior, and preserving grouping IDs for client-contributed tool calls.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/test/browser/widget/chatListRenderer.test.ts | Adds unit test ensuring “working” progress ignores subagent-owned parts. |
| src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatSubagentContentPart.test.ts | Adds tests for shimmer/active state behavior and ensures child/grouped parts don’t reuse the parent subagent visual part. |
| src/vs/workbench/contrib/chat/test/browser/agentSessions/stateToProgressAdapter.test.ts | Verifies subagent tool-specific metadata (credits + isActive) survives finalization. |
| src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatContribution.test.ts | Adds coverage for subagent active-state transitions and for preserving parent grouping id when tools are client-contributed. |
| src/vs/workbench/contrib/chat/common/chatService/chatService.ts | Extends subagent tool invocation data with optional `isActive`. |
| src/vs/workbench/contrib/chat/browser/widget/chatListRenderer.ts | Refactors “working” part relevance calculation and improves grouping/no-op rendering for subagent child parts; adds logic to preserve a displaced working part during streaming. |
| src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatSubagentContentPart.ts | Implements external active-state support (`isActive`/`shouldRemainActive`) and updates shimmer/active transitions accordingly. |
| src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts | Preserves `isActive` through tool-specific data updates/finalization. |
| src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionHandler.ts | Propagates `subagentInvocationId` into tool calls and observes child-session activity to keep the parent subagent invocation active while needed. |
</details>

## Review details





- **Files reviewed:** 9/9 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,323638,benibenj,APPROVED,2026-06-30T07:45:15Z,,False
microsoft/vscode,323637,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T23:38:02Z,"## Pull request overview

This PR addresses empty/blank integrated browser screenshots on macOS when the browser view is not active/open by ensuring the underlying `WebContentsView` can start rendering even when initially hidden, and by making screenshot capture more resilient while frames become available.

**Changes:**
- Initialize `WebContentsView` with on-screen bounds (instead of far off-screen) to avoid macOS failing to render.
- Defer showing the view until it has been laid out, via `_hasBeenLaidOut`/`_wantsVisibility` tracking.
- Add retry logic around `webContents.capturePage()` to handle transient `UnknownVizError` failures.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/browserView/electron-main/browserView.ts | Adjusts view initialization/visibility sequencing and hardens screenshot capture to prevent blank screenshots in background/offscreen scenarios (notably on macOS). |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
microsoft/vscode,323637,dmitrivMS,APPROVED,2026-06-29T23:54:37Z,,False
microsoft/vscode,323633,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:34:39Z,Copilot can't review bot-authored pull requests automatically. A user with Copilot access can request a review manually.,True
microsoft/vscode,323631,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:10:06Z,"## Pull request overview

This PR refactors Agent Host session lifecycle handling by moving the initialization (seeding) of the default changeset catalogue out of `AgentService` and into `AgentHostChangesetCoordinator`, consolidating changeset setup logic alongside other changeset orchestration responsibilities.

**Changes:**
- Removed direct default changeset catalogue seeding from `AgentService` during session create/materialize/restore paths.
- Added default changeset catalogue seeding to the coordinator’s `onSessionCreated`, `onSessionRestored`, and `onSessionMaterialized` hooks.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/agentHost/node/agentService.ts | Removes per-lifecycle changeset catalogue seeding so the service delegates changeset initialization to the coordinator. |
| src/vs/platform/agentHost/node/agentHostChangesetCoordinator.ts | Centralizes changeset catalogue seeding into coordinator lifecycle hooks for created/restored/materialized sessions. |
</details>

## Review details



<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**src/vs/platform/agentHost/node/agentService.ts:1632**
* This comment still refers to a `setSessionChangesets` call “above”, but the seeding was moved into the changeset coordinator. Update the wording so the restore flow documentation stays accurate.
```
		// itself is seeded on `state.changesets` synchronously by the
		// `setSessionChangesets` call above. The coordinator drains any
```
</details>


- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323631,dmitrivMS,APPROVED,2026-06-29T22:11:33Z,,False
microsoft/vscode,323630,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:11:23Z,"## Pull request overview

This PR adds Agents window–scoped keyboard shortcuts and quick-pick switchers for navigating, closing, and reopening chats within a multi-chat session, and refactors the chat tab render ordering into a reactive `IActiveSession.visibleChatTabs` observable consumed by the tab strip UI.

**Changes:**
- Add chat-scoped keybindings/actions (next/previous chat, close active chat, Ctrl/Cmd+Shift+O “Go to Chat in Session”, and Ctrl+Tab MRU chat switcher) in the sessions window.
- Introduce `IActiveSession.visibleChatTabs` and wire the chat composite bar to consume it reactively.
- Add new session context keys and update unit tests + layout documentation accordingly.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/services/sessions/test/browser/visibleSessions.test.ts | Adds a unit test covering `VisibleSession.visibleChatTabs` ordering and filtering. |
| src/vs/sessions/services/sessions/test/browser/sessionsListModelService.test.ts | Updates test active-session shaping to include `visibleChatTabs`. |
| src/vs/sessions/services/sessions/test/browser/sessionNavigation.test.ts | Updates mocked active-session objects to include `visibleChatTabs`. |
| src/vs/sessions/services/sessions/common/sessionsManagement.ts | Extends `IActiveSession` with the new `visibleChatTabs` observable. |
| src/vs/sessions/services/sessions/common/sessionContextKeys.ts | Adds `SessionActiveChatIsClosableContext` derivation for chat-close scoping. |
| src/vs/sessions/services/sessions/browser/visibleSessions.ts | Implements `visibleChatTabs` as a derived observable on `VisibleSession`. |
| src/vs/sessions/LAYOUT.md | Documents new chat navigation/close/switcher shortcuts and picker behaviors. |
| src/vs/sessions/contrib/terminal/test/browser/sessionsTerminalContribution.test.ts | Updates active-session test fixture to include `visibleChatTabs`. |
| src/vs/sessions/contrib/sessions/browser/sessionsActions.ts | Registers new chat navigation/close actions, plus MRU and searchable chat pickers + keybindings. |
| src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostSkillButtons.test.ts | Updates active-session test fixture to include `visibleChatTabs`. |
| src/vs/sessions/contrib/layout/test/browser/layoutControllerTestUtils.ts | Updates session test utility to include `visibleChatTabs`. |
| src/vs/sessions/common/contextkeys.ts | Registers new raw context keys for “active chat closable” and “chats picker visible”. |
| src/vs/sessions/browser/parts/chatCompositeBar.ts | Switches tab strip rendering to consume `session.visibleChatTabs` instead of local ordering logic. |
</details>

## Review details





- **Files reviewed:** 13/13 changed files
- **Comments generated:** 6
- **Review effort level:** Low


",True
microsoft/vscode,323630,connor4312,DISMISSED,2026-06-29T22:32:34Z,,False
microsoft/vscode,323630,Yoyokrazy,APPROVED,2026-06-29T22:43:25Z,,False
microsoft/vscode,323629,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:08:55Z,"## Pull request overview

Fixes a potential memory leak in the terminal link-hover flow by ensuring previously shown hover widgets (and associated invalidation listeners) are disposed when a link hover is replaced or invalidated.

**Changes:**
- Adds `_linkHoverInvalidationDisposable` to track and dispose the active link-hover invalidation subscription.
- Updates `_showHover` to dispose prior hover state when showing a new link hover and to dispose the hover when the link is invalidated.
- Adds a unit test covering hover replacement + invalidation disposal behavior.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/terminalContrib/links/browser/terminalLinkManager.ts | Tracks and disposes link-hover invalidation disposables to prevent listener/widget retention across hover updates. |
| src/vs/workbench/contrib/terminalContrib/links/test/browser/terminalLinkManager.test.ts | Adds test coverage to ensure hover replacement/invalidation disposes both the hover and the invalidation listener. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323629,connor4312,DISMISSED,2026-06-29T22:31:55Z,,False
microsoft/vscode,323629,anthonykim1,CHANGES_REQUESTED,2026-06-29T22:34:28Z,"Could this use one active hover disposable for all terminal link hovers instead of a separate _linkHoverInvalidationDisposable? _showHover already returns the hover lifetime; if that returned disposable also includes the optional link.onInvalidated listener, both OSC 8 and TerminalLink hovers can share the same cleanup path.",False
microsoft/vscode,323629,anthonykim1,APPROVED,2026-06-29T23:12:22Z,,False
microsoft/vscode,323629,roblourens,APPROVED,2026-06-30T00:29:54Z,,False
microsoft/vscode,323629,roblourens,APPROVED,2026-06-30T00:30:07Z,,False
microsoft/vscode,323628,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:03:47Z,"## Pull request overview

Migrates the `chat.sendElementsToChat.attachImages` setting (used by the Integrated Browser’s “send elements to chat” flow) into the `workbench.browser.*` settings namespace, aligning it with other Integrated Browser configuration and enabling settings migration.

**Changes:**
- Removed `chat.sendElementsToChat.attachImages` from chat configuration registration and chat settings TOC grouping.
- Added `workbench.browser.sendElementsToChat.attachImages` setting under the Workbench > Browser settings section and updated the Integrated Browser code to read it.
- Added a configuration migration to move existing user values from the old chat setting key to the new workbench.browser key.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/preferences/browser/settingsLayout.ts | Removes the old `chat.sendElementsToChat.*` grouping from the Chat settings TOC. |
| src/vs/workbench/contrib/chat/browser/chat.shared.contribution.ts | Removes the old `chat.sendElementsToChat.attachImages` setting registration from chat settings. |
| src/vs/workbench/contrib/browserView/electron-browser/features/browserNavigationFeatures.ts | Updates Browser Settings action query to only target `workbench.browser.*`. |
| src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorChatFeatures.ts | Introduces new `workbench.browser.sendElementsToChat.attachImages` setting + migration and updates runtime reads/telemetry text. |
</details>

## Review details





- **Files reviewed:** 4/4 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
microsoft/vscode,323628,Yoyokrazy,APPROVED,2026-06-29T23:08:24Z,,False
microsoft/vscode,323628,roblourens,APPROVED,2026-06-29T23:13:04Z,,False
microsoft/vscode,323628,jruales,APPROVED,2026-06-29T23:13:25Z,,False
microsoft/vscode,323627,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:59:22Z,"## Pull request overview

This pull request adjusts the terminal suggest add-on to reduce leaked event listeners and ensure in-flight completion requests are properly canceled/disposed when the widget is hidden.

**Changes:**
- Move the `onDidFocus` subscription from `_showCompletions` into `_ensureSuggestWidget` so it’s registered once per widget instance instead of once per completion show.
- Dispose the active `CancellationTokenSource` with cancellation (`dispose(true)`) when hiding the suggest widget with `cancelAnyRequest` to avoid retaining token/listener state.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/terminalContrib/suggest/browser/terminalSuggestAddon.ts | Avoid repeated event registration during `_showCompletions` and ensure cancellation tokens are canceled+disposed when hiding the widget. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,323627,anthonykim1,COMMENTED,2026-06-29T22:25:55Z,,False
microsoft/vscode,323627,anthonykim1,APPROVED,2026-06-29T22:26:00Z,,False
microsoft/vscode,323627,dmitrivMS,COMMENTED,2026-06-29T22:28:20Z,,False
microsoft/vscode,323625,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:54:33Z,"## Pull request overview

Enables Multi-Chat (additional peer chats within one agent-host session) for Claude-backed agent-host sessions, bringing parity with the existing Copilot CLI harness by exposing the renderer capability and implementing the peer-chat lifecycle and routing in the Claude backend.

**Changes:**
- Enable `supportsMultipleChats` for the `claude` logical session type in the agent-host sessions provider.
- Implement Claude peer-chat lifecycle + persistence (`createChat` / `disposeChat` / `getChats`) and route per-chat operations (send/abort/model/agent/history) to distinct SDK conversations.
- Fix Claude peer-chat signal routing by using peer chat `ahp-chat` URIs directly as the chat channel.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/SESSIONS.md | Documents that Multi-Chat is now supported for both `copilotcli` and `claude` agent-host session types. |
| src/vs/sessions/contrib/providers/agentHost/browser/baseAgentHostSessionsProvider.ts | Enables Multi-Chat capability for Claude sessions in the Sessions UI via `supportsMultipleChats`. |
| src/vs/platform/agentHost/test/node/claudeAgent.test.ts | Adds coverage for Claude peer-chat lifecycle, fork behavior, isolation, persistence, and teardown. |
| src/vs/platform/agentHost/node/claude/claudeAgentSession.ts | Corrects chat-channel URI derivation for peer chats to avoid double-nesting `ahp-chat` channels. |
| src/vs/platform/agentHost/node/claude/claudeAgent.ts | Implements Claude peer-chat persistence, lazy resume/materialization, per-chat routing, and shutdown/teardown hardening. |
| src/vs/platform/agentHost/common/agentService.ts | Introduces `CLAUDE_AGENT_PROVIDER_ID` constant and uses it for provider checks. |
</details>

## Review details





- **Files reviewed:** 6/6 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,323625,sandy081,COMMENTED,2026-06-29T22:02:41Z,,False
microsoft/vscode,323625,connor4312,COMMENTED,2026-06-29T22:09:31Z,,False
microsoft/vscode,323625,connor4312,COMMENTED,2026-06-29T22:11:58Z,,False
microsoft/vscode,323625,sandy081,COMMENTED,2026-06-29T22:14:26Z,,False
microsoft/vscode,323625,connor4312,CHANGES_REQUESTED,2026-06-29T22:14:48Z,,False
microsoft/vscode,323625,connor4312,COMMENTED,2026-06-29T22:16:26Z,,False
microsoft/vscode,323625,sandy081,COMMENTED,2026-06-29T22:33:20Z,,False
microsoft/vscode,323625,sandy081,COMMENTED,2026-06-29T22:33:21Z,,False
microsoft/vscode,323625,sandy081,COMMENTED,2026-06-29T22:33:23Z,,False
microsoft/vscode,323625,connor4312,DISMISSED,2026-06-29T23:06:45Z,,False
microsoft/vscode,323625,dbaeumer,DISMISSED,2026-07-01T15:21:41Z,,False
microsoft/vscode,323625,benvillalobos,APPROVED,2026-07-01T16:52:17Z,,False
microsoft/vscode,323625,TylerLeonhardt,COMMENTED,2026-07-01T17:55:34Z,,False
microsoft/vscode,323625,TylerLeonhardt,COMMENTED,2026-07-01T17:57:29Z,,False
microsoft/vscode,323625,TylerLeonhardt,COMMENTED,2026-07-01T23:36:55Z,,False
microsoft/vscode,323621,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:31:05Z,"## Pull request overview

This PR addresses minor cleanup issues in the base breadcrumbs widget identified during TPI testing, focusing on properly disposing breadcrumb items and normalizing generated CSS formatting.

**Changes:**
- Dispose all retained `BreadcrumbsItem` instances when `BreadcrumbsWidget` is disposed to prevent leaks.
- Normalize generated style text by adding a newline after the background rule.
- Fix a malformed CSS selector (`.disabled	)` → `.disabled)`) in the generated hover rule.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/base/browser/ui/breadcrumbs/breadcrumbsWidget.ts | Disposes retained breadcrumb items on widget disposal and cleans up generated CSS rule formatting. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,323621,vritant24,APPROVED,2026-06-29T21:42:25Z,,False
microsoft/vscode,323619,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:26:53Z,"## Pull request overview

This PR fixes terminal sticky scroll overlay state tracking so that the overlay’s internal `_state` is updated when transitions occur, ensuring subsequent `_setState` calls can correctly detect no-op state changes.

**Changes:**
- Assign `this._state = state` in `_setState` before performing the state-specific actions.
- Prevent incorrect early returns when switching back to `OverlayState.Off` after having been turned on.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/terminalContrib/stickyScroll/browser/terminalStickyScrollOverlay.ts | Updates `_setState` to persist the new overlay state, fixing incorrect state comparisons on later calls. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,323619,anthonykim1,APPROVED,2026-06-29T21:41:36Z,,False
microsoft/vscode,323619,vritant24,APPROVED,2026-06-29T21:41:47Z,,False
microsoft/vscode,323618,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:14:06Z,"## Pull request overview

This PR simplifies the Sessions list “group by date” behavior in the Agents window by collapsing multiple time buckets into two buckets (“Recent” and “Older”) and aligning the documentation with the new grouping semantics.

**Changes:**
- Replaced the `Today` / `Yesterday` / `Last 7 Days` buckets with `Recent` (max 10 sessions from last 7 days) and `Older` (everything else).
- Updated default collapse behavior so `Older` (and `Done`) collapse by default when `Recent` has content.
- Updated `SESSIONS_LIST.md` to reflect new section IDs and behavior.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/SESSIONS_LIST.md | Updates documentation to describe the new “Recent/Older” date grouping and the `recent` section id. |
| src/vs/sessions/contrib/sessions/browser/views/sessionsList.ts | Implements the new date bucketing logic (including the 10-item cap) and updates default collapse rules to use `recent`. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323618,sandy081,APPROVED,2026-06-29T21:35:22Z,,False
microsoft/vscode,323615,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:49:51Z,"## Pull request overview

This pull request changes how Copilot “managed settings” are selected so that **native MDM-delivered settings take precedence** over the GitHub server endpoint, with the file-based fallback remaining last. This affects policy evaluation and the developer-facing Policy Diagnostics report so enterprise admins can enforce local OS policies as authoritative.

**Changes:**
- Reordered `selectManagedSettings` precedence to **native MDM → server → file** and updated its doc comment.
- Updated unit tests to reflect the new precedence and fallthrough behavior.
- Reordered the “Managed Settings” sections in the Policy Diagnostics report to match the new precedence.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/browser/actions/developerActions.ts | Reorders the Policy Diagnostics “Managed Settings” report sections to show Native MDM first. |
| src/vs/platform/policy/test/common/copilotManagedSettings.test.ts | Updates precedence/fallthrough unit tests for `selectManagedSettings`. |
| src/vs/platform/policy/common/copilotManagedSettings.ts | Implements the new selection order (native MDM first) and updates the precedence documentation. |
</details>

## Review details





- **Files reviewed:** 3/3 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,323615,joshspicer,COMMENTED,2026-06-29T21:02:07Z,,False
microsoft/vscode,323615,Yoyokrazy,APPROVED,2026-06-29T23:08:15Z,,False
microsoft/vscode,323615,roblourens,APPROVED,2026-06-29T23:12:57Z,,False
microsoft/vscode,323614,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:47:04Z,Copilot can't review bot-authored pull requests automatically. A user with Copilot access can request a review manually.,True
microsoft/vscode,323614,sandy081,APPROVED,2026-06-29T20:54:22Z,,False
microsoft/vscode,323614,bhavyaus,APPROVED,2026-06-29T20:57:08Z,,False
microsoft/vscode,323614,dmitrivMS,APPROVED,2026-06-29T21:40:27Z,,False
microsoft/vscode,323613,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:44:01Z,"## Pull request overview

This PR refactors Copilot managed-settings handling in `vs/platform/policy` by consolidating marketplace-related managed-settings types/helpers into `copilotManagedSettings.ts` and standardizing `STRUCTURED_MANAGED_SETTINGS` rows to use named encoder helpers.

**Changes:**
- Moved `IExtraKnownMarketplaceEntry` and `extraKnownMarketplacesToConfigDict` into `copilotManagedSettings.ts`, and introduced named encode helpers (`encodeObject`, `encodeArray`, `encodeExtraMarketplaces`) for the structured-settings table.
- Deleted `src/vs/base/common/managedSettings.ts`, which previously held marketplace-related managed-settings exports.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/policy/common/copilotManagedSettings.ts | Inlines marketplace normalization/encoding helpers and standardizes structured managed-settings table encoders. |
| src/vs/base/common/managedSettings.ts | Removes the previously shared marketplace managed-settings types/helpers module. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323613,dmitrivMS,DISMISSED,2026-06-29T21:01:56Z,,False
microsoft/vscode,323613,justschen,DISMISSED,2026-06-29T21:17:12Z,,False
microsoft/vscode,323613,joshspicer,COMMENTED,2026-06-29T21:29:00Z,,False
microsoft/vscode,323613,joshspicer,COMMENTED,2026-06-29T21:29:02Z,,False
microsoft/vscode,323613,dmitrivMS,DISMISSED,2026-06-29T21:40:18Z,,False
microsoft/vscode,323613,vritant24,DISMISSED,2026-06-29T21:42:44Z,,False
microsoft/vscode,323613,Yoyokrazy,APPROVED,2026-06-29T22:43:02Z,,False
microsoft/vscode,323613,roblourens,APPROVED,2026-06-29T23:12:37Z,,False
microsoft/vscode,323612,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:33:37Z,Copilot can't review bot-authored pull requests automatically. A user with Copilot access can request a review manually.,True
microsoft/vscode,323612,rzhao271,APPROVED,2026-06-29T20:34:21Z,,False
microsoft/vscode,323612,dmitrivMS,APPROVED,2026-06-29T20:37:05Z,,False
microsoft/vscode,323612,vritant24,APPROVED,2026-06-29T20:46:12Z,,False
microsoft/vscode,323610,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:26:48Z,Copilot can't review bot-authored pull requests automatically. A user with Copilot access can request a review manually.,True
microsoft/vscode,323610,bhavyaus,APPROVED,2026-06-29T20:27:01Z,,False
microsoft/vscode,323610,dmitrivMS,APPROVED,2026-06-29T21:02:47Z,,False
microsoft/vscode,323610,vritant24,APPROVED,2026-06-29T21:09:42Z,,False
microsoft/vscode,323609,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:29:00Z,"## Pull request overview

This PR adds a GitHub-style “copy code” affordance to the Markdown preview webview by injecting an icon-only button into rendered code blocks and styling it to appear on hover/focus, with a temporary “copied” checkmark state after activation.

**Changes:**
- Inject a copy button into each `pre > code` block on initial load and on preview content updates.
- Implement inline SVG icons (copy + check) and clipboard write behavior on click.
- Add CSS for positioning and hover/focus styling of the copy button within code blocks.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 5 comments.

| File | Description |
| ---- | ----------- |
| extensions/markdown-language-features/preview-src/index.ts | Adds DOM injection and clipboard handling for code-block copy buttons in the preview webview. |
| extensions/markdown-language-features/media/markdown.css | Adds styling for the code-block copy button and updates `<pre>` positioning to support it. |




",True
microsoft/vscode,323607,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:24:31Z,"## Pull request overview

This PR improves the Agents window phone-layout UX and safety by replacing the desktop-style destructive “Mark All as Done” confirmation dialog with a mobile-native bottom sheet, and it also hardens the agent-host sessions provider against a real-world crash caused by partial session state snapshots.

**Changes:**
- Route the “Mark All as Done” bulk-archive confirmation through `showMobileContentSheet` when `isPhoneLayout()` is true, keeping the desktop `IDialogService.confirm` flow for non-phone layouts.
- Add reusable, caller-agnostic CSS building blocks for confirm-style mobile content sheets (message/detail + stacked full-width actions).
- Prevent a `TypeError` in `BaseAgentHostSessionsProvider.getWorkingDirectory` when session snapshots arrive without `summary`, and add a regression test.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/contrib/sessions/browser/views/sessionsViewActions.ts | Adds a phone-only bottom-sheet confirmation path for archive-all and keeps the existing desktop confirm elsewhere. |
| src/vs/sessions/browser/parts/mobile/media/mobilePickerSheet.css | Introduces shared styling primitives for confirm-style mobile content sheets. |
| src/vs/sessions/contrib/providers/agentHost/browser/baseAgentHostSessionsProvider.ts | Guards `getWorkingDirectory` against summary-less session snapshots to avoid runtime throws. |
| src/vs/sessions/contrib/providers/agentHost/test/browser/localAgentHostSessionsProvider.test.ts | Adds a regression test ensuring `getWorkingDirectory` tolerates a snapshot without `summary`. |
</details>

## Review details





- **Files reviewed:** 4/4 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323607,dmitrivMS,APPROVED,2026-06-29T21:01:41Z,,False
microsoft/vscode,323606,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:21:15Z,"## Pull request overview

Fixes a regression in the Sessions window where the sessions picker would close immediately after opening when invoked via `Ctrl+R` and the user released `Ctrl`. This aligns the sessions picker’s “quick navigate” behavior with the intended flow (quick navigation is only enabled after the user triggers navigation, not on initial open).

**Changes:**
- Removes the initial `picker.quickNavigate` assignment when the sessions picker is first shown.
- Drops the now-unneeded `IKeybindingService` dependency from the sessions picker action.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/contrib/sessions/browser/sessionsActions.ts | Removes initial quick-navigate setup so modifier key release doesn’t immediately accept/close the picker on first open. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,323606,dmitrivMS,APPROVED,2026-06-29T20:36:54Z,,False
